well,psd,current_pack,purchase_or_rent,vendor,pump_type,stg,hp,volt,amp,boi_or_gs,agh_or_pg,shroud,protector,sensor,job_type,brg,start_date,dhp_date,declare_date,failure_mode,trl,afe,esp_unit_price,total_esp_price,purchase_price,pulling_date,penetrator,cable,pump,intake,gas_handler,protector,motor,pothead,sensor,pump_head,pump_base,pump_housing,pump_shaft,pump_stages,intake_head,intake_base,intake_shaft,intake_housing,intake_screen,protector_head,protector_base,protector_shaft,protector_housing,protector_seal_chamber,motor_head,motor_base,motor_shaft,motor_housing,motor_reading,pothead,mle,rc,packer,penetrator,tubing,other_pulling_findings,failure_cause,well_review,status,pooh_finding,pump_specification,run,rl_weight,rl_code,daily_charge,area,failure_item,detailed_failure_descriptor,specific_failure_cause,reservoir_fluids,note,lastdhp,lastdhp2,lastdhp3,run1,run2,run3,arl3last,pulling_finding,type_of_work,pulled_out
AA-03,4050.0,D,Purchase,Powerlift,QM200,53.0,676.0,3780.0,103.0,Integral,,,Single,XT-0,PR,,2023-01-16,2023-04-06,2023-04-09,EDHP,427.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Impact North-01 (Power Outage), EDHP ( P-G low reading ), Round cable blown out 3 jts below x nipple, motor  low reading",,DHP,--------------------------,QM200 53stg 676HP INTEGRAL  ,80.0,2.0,ORANGE,0.0,N,Protector,Punctured,Improper Equipment Capacity,,"DIFA Finding:
1. Pump UT: Shaft rotation free.
Pump LT: Shaft rotation free.
2. Intake: No DIFA data.
3. Protector ST: Shaft rotation free, water inside top bag, clear oil inside bottom bag/labyrint/thrust chamber, shaft uniform radial wear, top/bottom bag leaks-collapsed and punctured.
4. Motor UT: Shaft rotation free, P-P= 0.517/0.516/0.518 ohm (good), P-G= 150 Mohm x 3 (failed), clear oil inside, head/base bushing one sided radial wear, housing corroded-scaled on OD-acid soluble-scarred axially, shaft scored, downthrust bearing/runner negligible wear-hi load bearing, rotor bearing sleeve worn-discolored.
Motor LT: Shaft rotation free, P-P= 0.518 ohm x 3 (good), P-G= 20 Mohm x 3 (failed), dark water inside, head bushing one sided radial wear, housing corroded-scaled on OD-acid soluble-scarred axially, shaft scored, downthrust bearing/runner negligible wear-hi load bearing, rotor bearing sleeve worn-discolored.
5. Sensor: P-G= 10000 Mohm
6. Cable: Armor decompression explosion at 3378 & 3608 ft, P-P= 1.025/1.028/1.027 ohm (good), P-G= 2000 Mohm x 3 (good). armor cracked in many spots
",2023-04-06,2022-09-27,2013-10-28,80.0,3189.0,43.0,1104.0,"FOUND : Pump UT. Shaft Rotation Free, Housing was Scratched Paint. Pump LT. Shaft Rotation Free, Housing was Scratched Paint. Protector UT. Shaft Rotation Free, Housing was Blistered Paint, All Chamber Empty Oil. Intake. Integral. Motor UT.Shaft Rotation Free , Clean Oil, Housing was Scratched Paint. Electrical Reading : P-P = 0.6  Ohm x3 (Balance), P-G =   96 Kohm X 3 (balance) LOW READING. Motor LT.  Shaft Rotation Free , Clean Oil, Housing was Scratched  Paint.Electrical Reading : P-P = 0.6  Ohm x3 (Balance), P-G =   500 Mohm X 3 (balance). Round Cable. Round Cable Blow Out ""3 Joint Bellow X-Naple. Flat Cable.Normal Condition.Electrical Reading : P-P = 1.2  Ohm (Balance),  P-G = 500 M Ohm (Balance). Sensor. Normal Condition. Stopper . Normal Condition. FM: Motor UT Low Reading",ESP Pump Repair,pulled
AA-03,4060.0,D,Rent,Powerlift,QM200,55.0,676.0,3780.0,103.0,Integral,,,BSBSL,Zenith,PR,,2023-05-17,,,,427.0,manual off due to power outage,,,,,QM200 53stg 676HP INTEGRAL  ,74,Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,--------------------------,QM200 55stg 676HP INTEGRAL  ,729.1042333,4.0,GREEN,,N,,,,,,,,,,,,,,,
AA-04,4758.0,OLD,,Powerlift,QN70,101.0,193.0,2160.0,51.0,,,,0,0,,225,2012-05-04,2012-12-21,2012-12-21,EDHP,642.0,12-IA-00105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,QN70 101stg 193HP   ,231.0,2.0,ORANGE,0.0,N,,,,,,2012-12-21,,,231.0,,,231.0,"The Pump was pulled out due to tripped off with various indications. Check cable reading from pig tail  P-P: 0.7 M Ohm, 0.7 M Ohm, 8.9 K Ohm (unbalance), P-G: 8.6  Ohm, 0.7 M Ohm (un bal), Confirmed EDHP, RL: 231 days, Found Motor Burnt Out. A similar size of Powerlift Pump was installed",Pump Repair,pulled
AA-04,4766.0,C,,Powerlift,QN70,102.0,193.0,2160.0,51.0,Intake,,,0,0,PR,225,2013-02-26,2013-07-07,2013-07-07,EDHP,642.0,13-IA-00068,76797.6,111604.68,111604.68,,,,,,,,,,,,,,Pump Shaft Stuck,,,,,,,,,,,,,,,,Motor Burn Out,,,,,,,,,,DHP,---Pump Shaft Stuck----------------Motor Burn Out-------,QN70 102stg 193HP INTAKE  ,131.0,2.0,ORANGE,173.8390654,N,,,,,,2013-07-07,2012-12-21,,131.0,231.0,,181.0,"The pump was pulled out manually off due to high temp motor ESP, Tm= 482°F Waiting on further troubleshoot. Pot.: 57 bopd. (July 06) At 23:30 hrs restart. Confirmed EDHP, RL: 132 days, Found Motor was Burnt Out.  A similar size of Powerlift pump was Installed.",Pump Repair,pulled
AA-04,4760.0,C,,Powerlift,QN70,102.0,177.0,1980.0,51.0,Intake,,,0,0,PR,PA,2013-09-19,2017-08-28,2017-08-28,EDHP,642.0,13-IA-00269,75983.54,159946.04,159946.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,QN70 102stg 177HP INTAKE  ,1439.0,4.0,GREEN,249.137134,N,,,,,,2017-08-28,2013-07-07,2012-12-21,1439.0,131.0,231.0,600.3333333,"Found Pump UT S/R Free, Found Holes On Pump Holes On Pump UT at 3FT and 5FT below head Pump, housing corroded and scratched. Protector UT and LT S/R Free All Chamber water inside. Motor. S/R Free, dirty Oil Inside. FM: Found Holes On Pump Holes On Pump UT at 3FT and 5FT below head Pump",Pump Repair,pulled
AA-04,4755.0,C,,Powerlift,QN120,110.0,418.0,2340.0,103.0,Intake,,,0,0,PR,225,2017-09-02,2019-06-12,2019-06-13,EDHP,674.0,17-IA-00263,95956.14,175102.89,175102.89,2019-06-21,,,,,,,,,,,,,Pump Shaft Stuck,,,,,,,,,,,,,,,,Motor Burn Out,,,,,,,Motor UT Burnt Out,Reservoir Performance,,DHP,---Pump Shaft Stuck----------------Motor Burn Out-------Motor UT Burnt Out,QN120 110stg 418HP INTAKE  ,648.0,4.0,GREEN,259.7965727,N,,,,,,2019-06-12,2017-08-28,2013-07-07,648.0,1439.0,131.0,739.3333333,,,pulled
AA-04,4746.0,C,,Powerlift,QM200,45.0,514.0,2880.0,103.0,Integral,,,0,0,PR,221,2019-06-22,,,,674.0,,103600.0,187495.5,187495.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,--------------------------,QM200 45stg 514HP INTEGRAL  ,2154.104233,4.0,GREEN,278.1832344,N,,,,,,,,,,,,,,,
AA-05,,OLD,,Reda,JN12000,35.0,360.0,,,,,,0,0,,,2003-06-11,2005-08-05,2005-08-05,MDHP,753.0,Blank 229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,JN12000 35stg 360HP   ,786.0,4.0,GREEN,,N,,,,,,2005-08-05,,,786.0,,,786.0,,,pulled
AA-05,,OLD,,Reda,JN12000,38.0,360.0,,,Integral,,,0,0,,,2005-09-15,2008-11-28,2008-11-28,EDHP,753.0,05-IA-0230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,JN12000 38stg 360HP INT  ,1170.0,4.0,GREEN,,N,,,,,,2008-11-28,2005-08-05,,1170.0,786.0,,978.0,,,pulled
AA-05,5543.0,OLD,,Powerlift,QN120,117.0,418.0,2340.0,103.0,BOI,,,0,0,,,2008-12-11,2012-11-10,2012-11-10,EDHP,753.0,08-IA-00396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motor Housing Corroded,Motor Burn Out,,,RC Burn Out,,,,,,,DHP,------------------Motor Housing corroded-Motor Burn Out---RC Burn out----,QN120 117stg 418HP BOI  ,1430.0,4.0,GREEN,,N,,,,,,2012-11-10,2008-11-28,2005-08-05,1430.0,1170.0,786.0,1128.666667,"The pump was pulled out due to OL, CUB indications. Check cable from pig tail P-P = 9.4 Ohm, 15.2 M Ohm, 13.1 M Ohm ( Unbalance ) P-G = 9.4 Ohm, 0.4 Ohm, 12.0 M Ohm ( Unbalance ), Confirmed EDHP, RL: 1667 days, Found Motor UT Burnt Out . A similar size of Powerlift pump was installed.",Pump Repair  ,pulled
AA-05,5543.0,C,,Powerlift,QN120,117.0,418.0,2340.0,103.0,Intake,,,0,0,PR,PA,2013-10-09,2014-05-05,2014-05-05,MDHP,1019.0,13-IA-00272,97858.0,195103.25,195103.25,,,,,,,X,,,,,,,,,,,,,,,,Protector Shaft Broken,,,,,,,,,,,,,,,Operating Procedure,,DHP,------------Protector Shaft Broken--------------,QN120 117stg 418HP INTAKE  ,208.0,2.0,ORANGE,191.4654073,N,,,,,,2014-05-05,2012-11-10,2008-11-28,208.0,1430.0,1170.0,936.0,"The pump was pulled due to Tripped off with underload indication. Start inject thru casing as per powerlift order.(Apr 30 '14) T/S by Powerlift Reps by injecting down to tubing but found no back spin indication, (May 02 '14) Restarted on both rotation but still fail, no pressure build up. Check cable reading by NBU power and Powerlift Reps.: (P-P): 2.8 Ohm (3x balance), P-G: 30 MOhm (3x balance) , Confirmed EDHP RL: 208 days, Found  Shaft Protector LT Broken. Up size of POWERLIFT pump was installed ",Pump Repair ,pulled
AA-05,5535.0,C,,Powerlift,QM200,40.0,418.0,2340.0,103.0,Intake,,,0,0,PR,PB,2014-06-26,2017-12-16,2017-12-17,EDHP,1019.0,14-IA-00196,83389.0,180500.25,180500.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Motor Low Reading,,,,,,,Motor Low Reading,Normal wear and tear,,DHP,-------------------Motor low reading-------Motor Low Reading,QM200 40stg 418HP INTAKE  ,1269.0,4.0,GREEN,177.1346909,N,Protector,"Ruptured,burst",Normal Wear And Tear,,"DIFA Finding:
1. Pump ST: Shaft rotation free,  impeller top and diffuser top, middle, bottom was bore worn dt pad worn & sleeve with bushing head, top, middle, bottom base was worn, shroud worn.
2. GS: Shaft rotation free, overall good condition.
3. 'Protector UT: Shaft rotation free, top/bottom bag/thrust chamber contains discoloured oil and water,  founded top & middle seal & bag air tes was leaks (1st, 2nd), head & base bushing was worn ,top & middle bellow  was cracked, worned (1st, 2nd), top & middle bag was cracked & collapsed (1st, 2nd), shaft with bushing was worn, thrust bearing and runner, lower was severely worn.
'Protector LT: Shaft rotation free, top/bottom bag/thrust chamber contains discoloured oil and water, Founded top bag air tes was leaks (1st), base bushing was worn, top & middle bag was cracked & collapsed (1st, 2nd), shaft with bushing was worn, & thrust bearing and runner & lower was severely worn.
4. 'Motor UT: Shaft rotation free, P-P= 0.6/0.6/0.6 (good), P-G= 0.5 Mohm (low reading), Motor contained slightly discolored oil and little water, head & base bushing was wear, motor ut was low reading, alligment bearing & sleeves with rotor was worn (1st-14th), shaft top, middle, bottom was worn, housing sctrach mark.
'Motor LT: Shaft rotation free, P-P= 0.5/0.5/0.5 (good), P-G= 5.6 Mohm (low reading), Motor contained slightly discolored oil and much water, head & base bushing was wear, motor lt was low reading, alligment bearing & sleeves with rotor was worn (1st-14th), shaft top, middle, bottom was worn,  housing sctrach mark.
5. Sensor:  Good condition.
6. Cable:  no DIFA data",2017-12-16,2014-05-05,2012-11-10,1269.0,208.0,1430.0,969.0,"Found Pump UT S/R Free, Housing Blistered Paint & Scratched. Intake . S/R Free, Normal Condition.  Protector UT and LT S/R Free, All Chamber Water Inside, Housing Blistered Paint. Motor UT and LT S/R   Free, Black Oil, Housing Scratched & Blistered Paint. Reading Motor UT balance and Low Reading. Round Cable and Flat Cable S/R Free, Normal Condition. Sensor and Stopper. Normal Condition. FM: Motor UT Low Reading.",Pump Repair ,pulled
AA-05,5546.0,C,,Powerlift,QM200,43.0,466.0,2610.0,103.0,Intake,,,0,0,PR,221,2018-02-24,2018-11-10,2018-11-22,MDHP,1070.0,18-IA-00004,93465.0,190760.5,190760.5,2019-02-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A Need Teardown at workshop Jakarta ,Need Further Tear Down ,,DHP,--------------------------N/A Need Teardown at workshop Jakarta ,QM200 43stg 466HP INTAKE  ,259.0,2.0,ORANGE,178.2808411,N,Unknown,Unknown,Unknown,,,2018-11-10,2017-12-16,2014-05-05,259.0,1269.0,208.0,578.6666667,Found FM: N/A Need Further tear down at Jakarta Workshop,Pump Repair ,pulled
AA-05,5554.0,C,,Powerlift,QM200,44.0,514.0,2880.0,103.0,Intake,,,0,0,PR,221,2019-02-28,2022-01-21,2022-01-21,MDHP,1070.0,,103600.0,201029.5,201029.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,casing leak,,DHP,--------------------------,QM200 44stg 514HP INTAKE  ,1058.0,4.0,GREEN,187.8780374,N,No ESP Failure,Other,Casing Leak,,"DIFA Finding:
1. Pump UT: Shaft rotation free, impeller UT washer missing, impeller/diffuser slight thrust wear.
Pump LT: Shaft rotation free, impeller UT washer missing, impeller/diffuser slight thrust wear. 
2. Intake: Shaft rotation free, bottom radial bearing uniform wear.
3. Protector ST: Shaft rotation free, water inside top bag, clear oil inside bottom bag/labyrinth/thrust chamber, downthrust bearing/runner moderate wear, top bag leaks-collapsed-punctured.
4. Motor UT: Shaft rotation free, P-P= 0.295/0.285/0.285 ohm (good), P-G= 2000 Mohm x 3 (good), dark oil inside motor, base bushing uniform radial wear, housing scaled on OD-acid soluble-scarred axially, downthrust bearing/runner moderate wear, rotor bearing sleeve worn, pothead o-ring hard.
Motor LT: Shaft rotation free, P-P= 0.346/0.314/0.332 ohm (good), P-G= 2000 Mohm x 3 (good), dark oil inside motor, head bushing uniform radial wear, housing scaled on OD-acid soluble-scarred axially, downthrust bearing/runner negligible wear, rotor bearing sleeve worn.
5. Sensor: P-G= 10000 Mohm x 3 (good)
6. Cable: P-P= 1.341/1.349/1.344 ohm (good), P-G= 2000 Mohm x 3 (good)
",2022-01-21,2018-11-10,2017-12-16,1058.0,259.0,1269.0,862.0,"FOUND :PUMP UT : QM200AR-CCR-RA-C, 22 STGS, S/R FREE, HSG DEEP SCRATCHED.- PUMP LT : QM200AR-CCR-RA-C, 22 STGS, S/R FREE, HSG DEEP SCRATCHED.-INTAKE : MI-AR-CCR-N,S/R FREE, HSG BLISTERED PAINT.PROTECTOR : JPBPBSLST, S/R FREE, HSG BLISTERED PAINT. MOTOR UT : EMPHUT, S/R FREE, CLEAN OIL,HSG SCRATCHED.READING = P-P : 0.5 OHM (BLC); P-G : 100 MOHM (BLC). MOTOR LT : EMPHLT, S/R FREE, BLACK OIL INSIDE, HSG SCRATCHED. READING = P-P : 0,5 OHM (BLC); P-G : 100 MOHM (BLC).- SENSOR : ZENITH E4, NORMAL CONDITION. - R/C : AWG #1, NORMAL CONDITION - MLE : AWG#4 NORMAL CONDITION.CABLE READING = P-P : 1,6 OHM (BLC); P-G : 300 MOHM (BLC). FAILURE MODE : ESP MANUAL OFF, NO FAILURE MODE
",Casing Integrity + Pump Repair,pulled
AA-05,5355.0,D,Rent,Powerlift,QM200,46.0,514.0,2880.0,103.0,Integral,,,BPBSL,XT-1,PR,,2022-01-29,,,,753.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,--------------------------,QM200 46stg 514HP INTEGRAL  ,1202.104233,4.0,GREEN,0.0,N,,,,,,,,,,,,,,,
AA-07,9100.0,OLD,,Powerlift,QN55,86.0,177.0,1980.0,51.0,,,,0,0,,225,2012-04-26,2018-08-15,2018-08-15,EDHP,299.0,12-IA-00082,,,,2018-10-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RC Burn Out,,,,Round Cable was Burnt Out at Joint #3 Below Hanger Blow Out at 10 Spots.,Normal wear and tear,,DHP,----------------------RC Burn out----Round Cable was Burnt Out at Joint #3 Below Hanger Blow Out at 10 Spots.,QN55 86stg 177HP   ,2302.0,4.0,GREEN,0.0,N,,,,,,2018-08-15,,,2302.0,,,2302.0,Found FM: Round Cable was Burnt Out at Joint #3 Below Hanger Blow Out at 10 Spots.,Pump Repair ,pulled
AA-07,9083.0,C,,Powerlift,QN120,124.0,418.0,2340.0,103.0,Intake,,,0,0,PR,221,2018-10-07,2021-12-28,2021-12-31,EDHP,299.0,18-IA-00195,99941.37,256481.62,256481.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Low Reading,,DHP,--------------------------,QN120 124stg 418HP INTAKE  ,1178.0,4.0,GREEN,857.7980602,N,Penetrator Assy,Short Circuit,Unknown,,"DIFA Finding:
1. Pump UT: Shaft rotation free, UT washer missing
Pump LT: Shaft rotation free, UT washer missing
2. Intake ST: Shaft rotation free, intake overall in good conditions
3. Protector ST: Shaft rotation free, water inside all bags-labyrinth-chamber, Base bushing one sided radial wear, Shaft one sided radial wear, Downthrust bearing moderate wear, Thrust runner downthrust moderate wear, Top bag collapsed - punctured - leaked, Bottom bag collapsed - ruptured - leaked, Top mechanical seal rotating element worn - stationary element worn - leaked, Upper bag - Lower bag mechanical seal rotating element worn - stationary element worn - leaked, Lower bag - Labyrinth mechanical seal rotating element worn - stationary element worn, Labyrinth - Thrust chamber mechanical seal rotating element worn - stationary element worn
4. Motor UT: Shaft rotation free, P-P reading good (0.47 - 0.47 - 0.47 ohm), P-G reading good (2000 - 2000 - 2000 Mohm), Dark oil on motor chamber free of water, Head bushing uniform radial wear, Base bushing uniform radial wear, Housing corroded - scarred axially, Shaft scored, Rotor bearing sleeve worn, Pothead damaged, Pothead o-ring hard
Motor LT: Shaft rotation free, P-P reading good (0.47 - 0.47 - 0.47 ohm), P-G reading good (2000 - 2000 - 2000 Mohm), Clear oil on motor chamber free of water, Head bushing uniform radial wear, Base bushing uniform radial wear, Housing corroded - scarred axially, Shaft scored, Rotor bearing sleeve worn
5. SENSOR   : Tool open   
6. CABLE      : Overall in good condition, MLE pothead cracked but no sign of burnt (possibly damaged during POOH)
7. PENETRATOR  : Test ok, rubber insulation teared, pin penetrator  little twist. p-p balance (0,2 Ohm x 3), p-g balance (2000Mohm)

DDR Report: 
Reading above tubing: P-P: 3,7 OHM X3 (BLC); P-G: 5,7/14/17 KOHM X3 (LOW READING - UNBANALANCED)
Reading below tubing hanger was  P-P: 3.7 OHM X3 (BAL); P-G: 10.09 MOHM X3",2021-12-28,2018-08-15,,1178.0,2302.0,,1740.0,FOUND:FM:,ESP Purchase (CO) (PMM),pulled
AA-07,9000.0,F,Purchase,Baker,P100,79.0,425.0,3335.0,64.0,Intake,,,BPBSL,ZENITH 175C,ESP CO,,2024-11-12,,,,1183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,--------------------------,P100 79stg 425HP INTAKE  ,184.1042333,2.0,ORANGE,231.0,N,,,,,,,,,,,,,,,
AA-09,,OLD,,Reda,JN16000,52.0,576.0,,,Integral,,,0,0,,,2004-05-29,2005-11-07,2005-11-07,EDHP,426.0,Blank 340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,JN16000 52stg 576HP INT  ,527.0,4.0,GREEN,,N,,,,,,2005-11-07,,,527.0,,,527.0,,,pulled
AA-09,6000.0,OLD,,Powerlift,QM200,52.0,563.0,3150.0,103.0,BOI,,,0,0,,,2005-11-20,2006-12-29,2006-12-29,EDHP,340.0,05-IA-0327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,QM200 52stg 563HP BOI  ,404.0,3.0,YELLOW,0.0,N,,,,,,2006-12-29,2005-11-07,,404.0,527.0,,465.5,,,pulled
AA-09,6000.0,OLD,,Powerlift,QM200,53.0,612.0,3420.0,103.0,BOI,,,0,0,,,2007-01-03,2007-12-26,2007-12-26,EDHP,374.0,06-IA-0419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,QM200 53stg 612HP BOI  ,357.0,2.0,ORANGE,0.0,N,,,,,,2007-12-26,2006-12-29,2005-11-07,357.0,404.0,527.0,429.3333333,,,pulled
AA-09,6026.0,OLD,,Powerlift,QM200,53.0,612.0,3420.0,103.0,Integral,,,0,0,,,2008-02-20,2010-04-21,2010-04-21,EDHP,374.0,08-IA-00030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,QM200 53stg 612HP INT  ,791.0,4.0,GREEN,0.0,N,,,,,,2010-04-21,2007-12-26,2006-12-29,791.0,357.0,404.0,517.3333333,,,pulled
AA-09,6040.0,OLD,,Powerlift,QM200,53.0,612.0,3420.0,103.0,BOI,,,0,0,,,2010-07-12,2011-12-07,2015-02-23,EDHP,411.0,10-IA-00173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,QM200 53stg 612HP BOI  ,513.0,4.0,GREEN,0.0,N,,,,,,2011-12-07,2010-04-21,2007-12-26,513.0,791.0,357.0,553.6666667,"The pump was pulled out due  tripped off with O/L, Stall, Auxiliary, Lockout indications. Cable reading from pig tail : P-P: 12.5 Ohm, 10.3 Ohm, 5.4 Ohm (unbalance), P-G: 83.1 KOhm (3x balance, low reading). A similiar size of Powerlift pump was installed",Pump Repair,pulled
AA-09,6020.0,OLD,,Powerlift,QM200,53.0,612.0,3420.0,103.0,,,,0,0,,225,2012-04-25,2012-11-14,2012-11-14,EDHP,452.0,12-IA-00043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DHP,--------------------------,QM200 53stg 612HP   ,203.0,2.0,ORANGE,0.0,N,,,,,,2012-11-14,2011-12-07,2010-04-21,203.0,513.0,791.0,502.3333333,"The pump was pulled out due to tripped with indication: auxiliary and voltage unbalanced. Check from pigtail: P-P 3.3 ohm (3x), P-G: 530/505/498 kilo ohm (low reading). Declared EDHP, RL: 203 days, Found Round Cable Blow Out. A similar size  of Powerlift pump was installed.",Pump Repair,pulled
AA-09,6040.0,OLD,,Powerlift,QM200,53.0,612.0,3420.0,103.0,Integral,,,0,0,,225,2012-12-15,2014-11-22,2014-11-22,EDHP,452.0,12-IA-00351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RC Low Reading,,,,,Normal wear and tear,,DHP,----------------------RC low reading----,QM200 53stg 612HP INT  ,707.0,4.0,GREEN,0.0,N,,,,,,2014-11-22,2012-11-14,2011-12-07,707.0,203.0,513.0,474.3333333,"The pump was pulled out due to tripped off with Overload, Stall, SCCT, CUB and Lockout indications. Checked cable reading from pig tail with result P-P: 29 KOhm, 38 KOhm, 11 KOhm. P-G: 91 KOhm, 110 KOhm, 130 KOhm (low reading). Confirmed EDHP ,  RL: 707 days, Found Motor UT was Burnt Out . A similar size of POWERLIFT pump was installed.",Pump Repair ,pulled
AA-09,6060.0,C,,Powerlift,QM200,53.0,612.0,3420.0,103.0,Integral,,,0,0,PR,225,2014-12-08,2015-02-10,2015-02-10,DHP TL,637.0,14-IA-00370,113083.93,218988.93,218988.93,,,,,,,,,,,,,Pump Housing Leaking,,,,,,,,,,,,,,,,,,,,,,,,Pump LT Housing Leak,Improper material selection,,DHP,--Pump Housing Leaking------------------------Pump LT Housing Leak,QM200 53stg 612HP INTEGRAL  ,64.0,1.0,RED,343.7816797,N,,,,,,2015-02-10,2014-11-22,2012-11-14,64.0,707.0,203.0,324.6666667,"The Pump was pulled out due to  tripped off w/ under load indication. L/S before tripped off: 360/0/199°F/74 A/99.0%, 215/64. Declared DHP Tubing Leak, RL: 61 days, Found Pump LT was Leaking  and Found hole , 1 FT Above protector. A similar size of Powerlift Pump was installed ",Pump Repair,pulled
AA-09,6043.0,C,,Powerlift,QM200,53.0,612.0,3420.0,103.0,Integral,,,0,0,PR,225,2015-02-17,2015-07-20,2015-07-20,MDHP,637.0,15-IA-00072,113083.93,218704.18,218704.18,,,,,,,X,,,,,,,Pump Shaft Broken,,,,,,,,,,,Protector Chamber Collapsed,,,,,,,,,,,,,Manufacturing Problem,,DHP,---Pump Shaft Broken-----------Protector Chamber Collapsed------------,QM200 53stg 612HP INTEGRAL  ,153.0,2.0,ORANGE,343.3346625,N,,,,,,2015-07-20,2015-02-10,2014-11-22,153.0,64.0,707.0,308.0,"The pump was pulled out due to  tripped w/ Underload indication and  manually off. Suspect shaft broken.. Confirmed MDHP, RL: 153 days, Found PUMP LT shaft was broken. A similar size of Powerlift pump was installed.",Pump Repair ,pulled
AA-09,6606.0,C,,Powerlift,QM200,53.0,612.0,3420.0,103.0,Integral,,,0,0,PR,PB,2015-08-07,2017-01-08,2017-01-08,MDHP,637.0,15-IA-00278,108051.75,205102.25,205102.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tubing Bad Thread Connector,Tubing thread broken +/- 1 joint,Need Further Tear Down ,,DHP,-------------------------Tubing Bad Thread Connector-Tubing thread broken +/- 1 joint,QM200 53stg 612HP INTEGRAL  ,520.0,4.0,GREEN,321.9815542,N,,,,,,2017-01-08,2015-07-20,2015-02-10,520.0,153.0,64.0,245.6666667,Found N/A wait on Tear down at Workshop Jakarta,Pump Repair,pulled
AA-09,6586.0,C,,Powerlift,QM200,53.0,563.0,3150.0,103.0,Integral,,,0,0,PR,221,2017-01-10,2017-07-31,2017-08-01,EDHP,637.0,17-IA-00011,93362.37,208077.87,208077.87,,,,,,,,,,,,,,Pump Shaft Rough Rotation,,,,,,,,,,,,,,,,Motor Low Reading,,,,,,,Motor UT Low Reading,Manufacturing Problem,,DHP,---Pump Shaft Rough Rotation----------------Motor low reading-------Motor UT Low Reading,QM200 53stg 563HP INTEGRAL  ,202.0,2.0,ORANGE,326.6528571,N,,,,,,2017-07-31,2017-01-08,2015-07-20,202.0,520.0,153.0,291.6666667,"Found Pump UT and LT S/R  Rough, Housing Scratched & Blistered Paint. Protector S/R  Free, All Chamber Empty Oil, Housing Blistered Paint. Motor UT and LT S/R Free, Black Oil Inside, Housing Scratched & Blistered Paint. FM: Motor UT Low Raading.",Pump Repair,pulled
